Date,NAV,Fund_Name,Return,Inflation,Repo_Rate,Year,Month,Day,Net_FII_RsCrore,VIX
2020-12-08,14.37,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,-0.2083333333333437,4.59,0.04,2020.0,Dec,8.0,1863.0,20.68
2020-12-09,14.44,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,0.4871259568545616,4.59,0.04,2020.0,Dec,9.0,2916.0,22.27
2020-12-10,14.38,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,-0.4155124653739573,4.59,0.04,2020.0,Dec,10.0,3529.0,22.52
2020-12-11,14.39,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,0.06954102920722072,4.59,0.04,2020.0,Dec,11.0,-4122.0,23.31
2020-12-14,14.63,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,1.667824878387769,4.59,0.04,2020.0,Dec,14.0,7185.0,24.72
2020-12-15,14.7,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,0.4784688995215225,4.59,0.04,2020.0,Dec,15.0,-141.0,22.89
2020-12-16,14.92,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,1.496598639455793,4.59,0.04,2020.0,Dec,16.0,1331.0,22.5
2020-12-17,14.85,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,-0.4691689008042954,4.59,0.04,2020.0,Dec,17.0,3571.0,21.93
2020-12-18,14.79,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,-0.4040404040404066,4.59,0.04,2020.0,Dec,18.0,3684.0,21.57
2020-12-21,14.17,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,-4.192021636240694,4.59,0.04,2020.0,Dec,21.0,-2938.0,25.16
2020-12-22,14.35,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,1.270289343683828,4.59,0.04,2020.0,Dec,22.0,7076.0,24.23
2020-12-23,14.73,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,2.648083623693376,4.59,0.04,2020.0,Dec,23.0,-4936.0,23.31
2020-12-24,14.93,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,1.357773251866923,4.59,0.04,2020.0,Dec,24.0,3006.0,21.53
2020-12-28,15.08,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,1.004688546550581,4.59,0.04,2020.0,Dec,28.0,-2305.0,21.7
2020-12-29,15.05,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,-0.1989389920424411,4.59,0.04,2020.0,Dec,29.0,4687.0,23.08
2020-12-30,15.11,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,0.3986710963455042,4.59,0.04,2020.0,Dec,30.0,258.0,22.77
2020-12-31,15.15,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,0.2647253474520328,4.59,0.04,2020.0,Dec,31.0,618.0,22.75
2021-01-01,15.28,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,0.858085808580844,4.06,0.04,2021.0,Jan,1.0,1736.0,22.75
2021-01-04,15.42,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,0.9162303664921545,4.06,0.04,2021.0,Jan,4.0,7666.0,26.97
2021-01-05,15.49,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,0.4539559014267169,4.06,0.04,2021.0,Jan,5.0,892.0,25.34
2021-01-06,15.49,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,0.0,4.06,0.04,2021.0,Jan,6.0,-1439.0,25.07
2021-01-07,15.62,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,0.8392511297611316,4.06,0.04,2021.0,Jan,7.0,5470.0,22.37
2021-01-08,15.73,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,0.7042253521126751,4.06,0.04,2021.0,Jan,8.0,1184.0,21.56
2021-01-11,15.75,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,0.1271455816910239,4.06,0.04,2021.0,Jan,11.0,3392.0,24.08
2021-01-12,15.79,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,0.2539682539682397,4.06,0.04,2021.0,Jan,12.0,-1896.0,23.33
2021-01-13,15.77,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,-0.1266624445851794,4.06,0.04,2021.0,Jan,13.0,2215.0,22.21
2021-01-14,15.77,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,0.0,4.06,0.04,2021.0,Jan,14.0,7790.0,23.25
2021-01-15,15.66,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,-0.6975269499048808,4.06,0.04,2021.0,Jan,15.0,-2546.0,24.34
2021-01-18,15.36,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,-1.915708812260541,4.06,0.04,2021.0,Jan,18.0,-2269.0,24.34
2021-01-19,15.61,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,1.627604166666674,4.06,0.04,2021.0,Jan,19.0,5965.0,23.24
2021-01-20,15.67,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,0.384368994234463,4.06,0.04,2021.0,Jan,20.0,3154.0,21.58
2021-01-21,15.6,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,-0.4467134652201721,4.06,0.04,2021.0,Jan,21.0,4762.0,21.32
2021-01-22,15.63,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,0.1923076923076916,4.06,0.04,2021.0,Jan,22.0,56.0,21.91
2021-01-25,15.5,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,-0.8317338451695466,4.06,0.04,2021.0,Jan,25.0,-1160.0,23.19
2021-01-27,15.43,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,-0.4516129032258065,4.06,0.04,2021.0,Jan,27.0,2385.0,37.21
2021-01-28,15.3,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,-0.8425145819831448,4.06,0.04,2021.0,Jan,28.0,-4498.0,30.21
2021-01-29,15.21,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,-0.588235294117645,4.06,0.04,2021.0,Jan,29.0,1910.0,33.09
2021-02-01,15.48,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,1.77514792899407,5.03,0.04,2021.0,Feb,1.0,1938.0,30.24
2021-02-02,15.64,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,1.033591731266159,5.03,0.04,2021.0,Feb,2.0,-512.0,25.56
2021-02-03,15.83,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,1.214833759590794,5.03,0.04,2021.0,Feb,3.0,-4794.0,22.91
2021-02-04,16.1,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,1.705622236260274,5.03,0.04,2021.0,Feb,4.0,134.0,21.77
2021-02-05,16.09,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,-0.06211180124224835,5.03,0.04,2021.0,Feb,5.0,977.0,20.87
2021-02-08,16.21,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,0.7458048477315238,5.03,0.04,2021.0,Feb,8.0,-3516.0,21.24
2021-02-09,16.16,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,-0.3084515731030302,5.03,0.04,2021.0,Feb,9.0,2858.0,21.63
2021-02-10,16.18,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,0.1237623762376128,5.03,0.04,2021.0,Feb,10.0,-4137.0,21.99
2021-02-11,16.37,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,1.174289245982707,5.03,0.04,2021.0,Feb,11.0,-2210.0,21.25
2021-02-12,16.34,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,-0.1832620647525984,5.03,0.04,2021.0,Feb,12.0,2408.0,19.97
2021-02-15,16.41,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,0.4283965728274275,5.03,0.04,2021.0,Feb,15.0,7383.0,19.97
2021-02-16,16.45,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,0.2437538086532465,5.03,0.04,2021.0,Feb,16.0,1019.0,21.46
2021-02-17,16.51,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,0.3647416413373961,5.03,0.04,2021.0,Feb,17.0,-3243.0,21.5
2021-02-18,16.57,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,0.3634161114475898,5.03,0.04,2021.0,Feb,18.0,2574.0,22.49
2021-02-19,16.37,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Bandhan Mutual Fund_BANDHAN Small Cap Fund_BANDHAN SMALL CAP FUND - DIRECT PLAN GROWTH_Net Asset Value,-1.207000603500297,5.03,0.04,2021.0,Feb,19.0,1374.0,22.05
