Date,NAV,Fund_Name,Return,Inflation,Repo_Rate,Year,Month,Day,Net_FII_RsCrore,VIX
2022-06-14,59.6981,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-1.760953919977892,7.01,0.049,2022.0,Jun,14.0,-1560.0,32.69
2022-06-15,60.5713,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,1.462693117536418,7.01,0.049,2022.0,Jun,15.0,-1234.0,29.62
2022-06-16,60.465,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-0.175495655533231,7.01,0.049,2022.0,Jun,16.0,644.0,32.95
2022-06-17,61.3312,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,1.432564293392868,7.01,0.049,2022.0,Jun,17.0,5518.0,31.13
2022-06-20,60.7347,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-0.9725881769800826,7.01,0.049,2022.0,Jun,20.0,917.0,31.03
2022-06-21,60.9048,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,0.2800705362832279,7.01,0.049,2022.0,Jun,21.0,7144.0,30.19
2022-06-22,60.3103,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-0.9761135411330502,7.01,0.049,2022.0,Jun,22.0,3787.0,28.95
2022-06-23,59.9138,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-0.6574333074118255,7.01,0.049,2022.0,Jun,23.0,-4272.0,29.05
2022-06-24,59.18,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-1.2247595712507,7.01,0.049,2022.0,Jun,24.0,-3635.0,27.23
2022-06-27,60.5907,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,2.383744508279828,7.01,0.049,2022.0,Jun,27.0,2186.0,26.95
2022-06-28,60.3451,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-0.4053427341159543,7.01,0.049,2022.0,Jun,28.0,-4605.0,28.36
2022-06-29,59.4546,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-1.475679052648848,7.01,0.049,2022.0,Jun,29.0,2400.0,28.16
2022-06-30,59.2263,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-0.3839904734032284,7.01,0.049,2022.0,Jun,30.0,3082.0,28.71
2022-07-01,58.8627,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-0.6139164526570262,6.71,0.049,2022.0,Jul,1.0,-829.0,26.7
2022-07-04,57.9401,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-1.567376284132393,6.71,0.049,2022.0,Jul,4.0,5011.0,27.53
2022-07-05,58.2256,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,0.4927502714009879,6.71,0.049,2022.0,Jul,5.0,-4283.0,27.54
2022-07-06,56.4383,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-3.06961199197604,6.71,0.049,2022.0,Jul,6.0,-2218.0,26.73
2022-07-07,56.8601,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,0.7473648214067374,6.71,0.049,2022.0,Jul,7.0,-54.0,26.08
2022-07-08,56.5251,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-0.5891653373806927,6.71,0.049,2022.0,Jul,8.0,6769.0,24.64
2022-07-11,56.6566,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,0.2326400130207462,6.71,0.049,2022.0,Jul,11.0,-20.0,26.17
2022-07-12,55.8087,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-1.496559977125345,6.71,0.049,2022.0,Jul,12.0,6332.0,27.29
2022-07-13,56.0468,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,0.4266359904459227,6.71,0.049,2022.0,Jul,13.0,2266.0,26.82
2022-07-14,55.7828,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-0.4710349208161713,6.71,0.049,2022.0,Jul,14.0,-509.0,26.4
2022-07-15,54.3918,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-2.493600177832589,6.71,0.049,2022.0,Jul,15.0,2192.0,24.23
2022-07-18,55.6377,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,2.290602627601945,6.71,0.049,2022.0,Jul,18.0,2651.0,25.3
2022-07-19,55.4661,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-0.3084239643263542,6.71,0.049,2022.0,Jul,19.0,-1364.0,24.5
2022-07-20,55.3831,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-0.1496409518606856,6.71,0.049,2022.0,Jul,20.0,6414.0,23.88
2022-07-21,53.9373,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-2.610543649597075,6.71,0.049,2022.0,Jul,21.0,-3833.0,23.11
2022-07-22,54.9242,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,1.829717097444616,6.71,0.049,2022.0,Jul,22.0,5808.0,23.03
2022-07-25,54.5889,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-0.6104777129207095,6.71,0.049,2022.0,Jul,25.0,2860.0,23.36
2022-07-26,54.1044,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-0.8875430719432087,6.71,0.049,2022.0,Jul,26.0,161.0,24.69
2022-07-27,54.5909,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,0.8991874967655189,6.71,0.049,2022.0,Jul,27.0,305.0,23.24
2022-07-28,55.9094,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,2.415237704452577,6.71,0.049,2022.0,Jul,28.0,6174.0,22.33
2022-07-29,57.8181,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,3.413916085667168,6.71,0.049,2022.0,Jul,29.0,1541.0,21.33
2022-08-01,58.1906,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,0.6442619179807041,7.0,0.049,2022.0,Aug,1.0,4348.0,22.84
2022-08-02,57.5328,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-1.130423126759306,7.0,0.049,2022.0,Aug,2.0,2330.0,23.93
2022-08-03,56.9785,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-0.9634504143723355,7.0,0.049,2022.0,Aug,3.0,334.0,21.95
2022-08-04,57.8293,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,1.49319480154797,7.0,0.049,2022.0,Aug,4.0,3924.0,21.44
2022-08-05,57.3256,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-0.8710117535574602,7.0,0.054,2022.0,Aug,5.0,-670.0,21.15
2022-08-08,57.7014,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,0.655553539779774,7.0,0.054,2022.0,Aug,8.0,-154.0,21.29
2022-08-10,58.3384,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,1.103959349339889,7.0,0.054,2022.0,Aug,10.0,2241.0,19.74
2022-08-11,58.3373,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-0.001885550512181755,7.0,0.054,2022.0,Aug,11.0,-4047.0,20.2
2022-08-12,58.0793,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-0.4422556409021228,7.0,0.054,2022.0,Aug,12.0,-2461.0,19.53
2022-08-16,57.4592,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-1.067678157278062,7.0,0.054,2022.0,Aug,16.0,-3458.0,19.69
2022-08-17,57.1934,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-0.4625891067052912,7.0,0.054,2022.0,Aug,17.0,293.0,19.9
2022-08-18,56.9519,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-0.4222515185318465,7.0,0.054,2022.0,Aug,18.0,-3809.0,19.56
2022-08-19,56.9509,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-0.001755867670794053,7.0,0.054,2022.0,Aug,19.0,1313.0,20.6
2022-08-22,54.9457,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-3.520927676296592,7.0,0.054,2022.0,Aug,22.0,-2319.0,23.8
2022-08-23,54.9455,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-0.0003639957266932115,7.0,0.054,2022.0,Aug,23.0,4409.0,24.11
2022-08-24,55.0945,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,0.2711778034597767,7.0,0.054,2022.0,Aug,24.0,-3460.0,22.82
2022-08-25,55.6408,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,0.991569031391526,7.0,0.054,2022.0,Aug,25.0,1172.0,21.78
2022-08-26,55.5115,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-0.2323834308636807,7.0,0.054,2022.0,Aug,26.0,6428.0,25.56
2022-08-29,55.618,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,0.1918521387460403,7.0,0.054,2022.0,Aug,29.0,6911.0,26.21
2022-08-30,54.2185,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-2.516271710597295,7.0,0.054,2022.0,Aug,30.0,4580.0,26.21
2022-09-01,51.9058,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-4.265518227173382,7.41,0.054,2022.0,Sep,1.0,-3635.0,25.56
2022-09-02,52.4711,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,1.089088309976916,7.41,0.054,2022.0,Sep,2.0,3691.0,25.47
2022-09-05,53.2809,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,1.543325754558222,7.41,0.054,2022.0,Sep,5.0,2494.0,25.99
2022-09-06,53.462,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,0.3398966609047482,7.41,0.054,2022.0,Sep,6.0,-688.0,26.91
2022-09-07,53.2918,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,-0.318356963824773,7.41,0.054,2022.0,Sep,7.0,-3676.0,24.64
2022-09-08,54.1732,Historical NAV for a period From 12-Sep-2020 to 08-Sep-2025_Nippon India Mutual Fund_Nippon India Silver ETF_Nippon India Silver ETF_Net Asset Value,1.653912984736872,7.41,0.054,2022.0,Sep,8.0,4347.0,23.61
